is_outlier,sample_id,temperature_C,humidity_percent,distance_from_line_m,vertical_distance_m,E_field_V_m,H_field_A_m
False,70,18.54880245394876,39.85968579325965,45.25234601969955,0.0,12716.839138545136,2.445420040917861
False,71,28.61395605508413,58.11967403388727,143.71401977683712,0.0,3963.423423212885,0.6780950599019875
False,72,40.38036566465969,5.239226182610258,102.66538250624822,0.0,4836.548917026255,1.233472798879664
False,73,24.641739608900483,47.4229734262051,9.367150521366453,0.0,27784.03354065,11.53047090690798
False,74,40.64643655814006,76.90251628507679,172.38419275730976,0.0,2410.6675961708943,1.1319158254075508
False,75,-1.1974510408974446,14.390843033751558,68.22473855221217,4.661068444134332,8169.08719867102,2.417719747979652
False,76,33.21902504375224,16.660323936519863,23.985659613164067,0.0,17795.46644954096,4.541034776435322
False,77,25.87047068238171,43.81252086305975,21.83378820222118,0.0,16529.695080729623,6.437057878563648
False,78,22.009926495341325,26.613869906336983,84.57451687168711,0.0,4461.0907518670765,2.1852830352662065
False,79,25.917607765355022,67.73728338410085,169.90396844981396,0.0,1061.7981717289767,0.996009426221132
False,80,5.124310853991073,24.17552972392974,115.7430125651828,0.0,691.0537994719889,1.4452510278092865
False,81,22.80328112162488,34.23211214102327,174.97632868270094,0.0,949.65832019698,0.3506783742347512
False,82,28.571125715117464,38.3255334684922,57.40095110574278,0.0,8093.282146509977,2.5099432104080064
False,83,39.77894044741516,52.15808925235304,140.1770572948126,0.0,4930.742989843837,1.2834275920413214
False,84,19.81729781726353,27.980948616120777,6.588794088189664,0.0,28000.67195227776,7.536199377623632
False,85,16.915063971068122,55.46720689761168,197.67609648655147,7.864399050633615,4006.2616544552407,0.1364491892656721
False,86,19.98242956415464,25.95352659190584,64.45148804132421,0.0,7030.707630839009,1.5442849473431943
False,87,34.15402117702074,41.370846943377735,28.07600726899711,0.0,14788.225477827784,6.236398091775421
False,88,28.287511096596845,21.30784780136165,5.422955366395535,0.0,29757.073199779363,5.805400796786127
False,89,19.702397962329613,78.22516653606242,27.342193780314613,0.0,16079.829890406216,5.228986799059676
False,90,30.13267433113356,64.14827692413036,16.898102096522496,0.0,20235.674616521144,8.010017642627362
False,91,25.970775493480403,35.556775844708454,3.540824087695187,0.0,29938.002489131577,6.896118507529769
False,92,34.68644990532889,89.53592396395528,29.92720237648897,0.0,13828.165570738223,4.12378664315753
False,93,17.979469061226474,35.12358375581899,80.47324602828812,0.0,6565.208491573068,1.258047570159904
False,94,21.72337853402232,43.688926288279866,12.131351048345246,0.0,27971.25454958556,7.214075323875176
False,95,21.078918468678424,30.443428075377945,2.7129921373525407,0.0,33130.09269042487,6.047651689263977
False,96,10.364850518678814,21.975449923866,72.45849828640971,0.0,6635.900974214203,1.3553961902669454
False,97,27.96120277064576,20.67074035076853,50.63669533259814,3.469936260150324,11248.59351322494,3.99485422011553
False,98,27.610552721798893,90.8851409906,53.171292982387655,0.0,8191.707526466503,4.132490116535514
False,100,22.65412866624853,34.06856333302326,52.01174358962525,3.665138586079635,11969.55715962113,2.400315243562841
False,101,10.846292579495858,30.090826750430423,0.5502629272111572,0.2519726190380017,32499.35426473381,12.285095776609303
False,102,20.79354677234641,46.92500427220121,130.6834016292442,0.0,4342.857624115624,1.8381253971723124
False,103,21.572854834732304,78.83991891116665,25.475499681246745,0.0,12948.225791387384,5.9897889723027085
False,104,16.97722730778381,19.214355062078543,2.5705943970380347,0.0,29799.57178869524,6.377302924208983
False,105,23.38714288333991,27.98554684959649,85.34733623151197,10.85248514405168,21872.79649320688,2.4979352208407457
False,106,29.040508568145384,44.83473737632179,1.1952224018794726,0.0,29825.529719591243,6.2152201661234985
False,107,43.8618590121053,71.17452631475817,36.398305257827786,0.0,10959.97936381458,2.376609464550545
False,108,26.74577812831839,13.174535263381747,14.84635350575035,0.0,22178.041353842607,4.0341595598068585
False,109,27.57550390722764,63.93250995572812,3.709907896425253,0.0,31966.91899364497,9.92224409019215
False,110,24.255540842338327,89.6655884876488,129.34964510132895,0.0,4381.251934236845,0.5135647571931287
False,111,5.812287847009586,7.191531527381328,26.30366656412012,2.73276431817884,19372.662082541552,5.439554521828772
False,112,24.73486124550783,81.34746991663306,60.47751664075709,0.0,6775.308031420738,3.67123724673985
False,113,25.602302099410263,92.94185690817702,0.8267060754524542,0.0,29550.768590747863,12.158973115936242
False,114,45.0,46.11593017144682,99.31630049035496,4.605245882041397,5259.998786822058,1.1536960190762815
False,115,23.07639035218877,82.91351708219946,13.015884148984558,0.0,22029.58242244615,4.413617276299964
False,116,28.015473423336125,77.18047730402238,72.4142144683019,0.0,8554.625110449215,1.5382373917770666
False,117,24.652882302947567,54.271158878796086,17.20142749620234,0.0,22373.42252979231,9.01322319830298
False,118,13.31321962380468,71.90462274311096,184.08192029774324,0.0,2023.9962717281965,0.9799260262756968
False,119,36.42822814515021,15.02994273705999,29.53250657686181,11.560148066350518,69925.25579035589,4.8427957116460485
False,120,32.519330326867745,32.341308587393016,52.59788523043603,0.0,10179.04232431626,2.3609339372191656
False,121,32.910319470430466,65.71310072057823,104.09060926900588,0.0,3652.462684755216,1.98449526784616
False,122,15.90612545205261,12.792029335088268,162.91680835952738,5.355006507388713,5369.988992475386,1.1949301721570045
False,123,39.02794310936099,31.63674307718198,21.27864860963229,0.0,16927.322598679893,4.837619551406334
False,124,10.981489372077192,31.63426543666769,78.40590972014114,0.0,6047.806024428124,0.9506946377228752
False,125,30.868570938002705,66.75405487831341,20.896202192837816,0.0,17501.821511453687,6.837605678428816
False,126,45.0,69.72213586803022,148.55940658847646,0.0,3760.763946315562,0.9357351938593196
False,127,15.094636748693116,70.8901038784806,25.05852520694715,0.0,17362.928464185978,4.8240791203595474
False,129,25.996513650876413,38.23126086294686,4.078900678895868,0.0,28882.83023208197,9.614993980324789
False,130,19.965243458838007,45.15093465226632,179.40776998170568,3.683208933050463,3047.162595770614,0.8697545141892343
False,131,9.493365689338674,93.0824676324408,4.277459802298582,0.0,30596.442747380726,8.0133707374118
False,132,25.685629748060272,56.16474646889134,57.38144625517681,0.213740970464446,8154.346861549903,2.9176442695460136
False,133,14.376962862738951,59.850153199643415,159.66400246656713,0.0,2770.9592755295253,0.4431964933141079
False,134,29.735924306351816,43.03755421497313,178.90114091203574,0.0,4134.406831930559,0.6158546967131018
False,135,15.80575765766197,81.09907648537244,27.599070279299468,0.0,15184.800079669329,4.46916107980626
False,136,40.4993440501754,66.50611560854254,36.64873117672652,0.1970918914829539,15100.458285824016,3.135406710177883
False,137,17.167467076637628,48.15563961111986,112.75461292183492,9.54202735775451,9872.287839162213,1.5086907873252469
False,138,21.779384837943244,65.7295761735163,194.75285338498813,0.0,2353.802836509186,1.003582229619099
False,139,33.135172173696695,59.52891973150641,91.71595845014144,0.0,3236.3289541520107,1.187248174654846
False,140,12.691356835660448,78.74355383642262,48.38774065074493,0.0,7550.961001926013,2.1213211246217165
False,141,27.27459934604129,71.33367693549889,20.91896761478458,0.0,19716.87739594024,8.82569776353519
False,142,38.07142754282428,28.41603822188617,112.36050587657506,0.0,3042.3298371668056,1.215302940194925
False,143,8.925167654387725,68.38032456879097,123.277515255587,6.130356688572878,8281.243083585954,1.385209165267123
False,144,26.846338585323043,36.1450774575139,143.49927994800413,0.0,1818.2070069546664,1.7078256623822483
False,145,27.598827942484235,45.67650959662863,8.576606210766244,2.2667972557598444,35913.841338486964,9.530769601619694
False,146,32.8182287177731,74.86925883123303,73.35489658007593,0.0,4648.738475397382,1.36104675864223
False,147,12.63049289121918,54.67962240152019,28.15473254183457,0.0,15291.294637737748,6.313337530843079
False,148,11.795433869157236,40.76982388205725,90.0793565542604,0.0,5341.617333762015,1.7755398430104183
False,149,30.219415656168977,27.613856387136828,10.31472189478226,0.0,27749.084044053507,5.016280470788867
False,150,27.96984673233186,57.0938256118391,143.51842491719054,0.0,4340.717896546357,1.3125444446388088
False,151,27.504928503458764,33.907912897112745,48.72031906697332,0.0,9428.185968699052,2.0127576421962523
False,152,28.46448209496976,50.26023225913744,17.45932966395997,0.0,20522.32516046263,5.132876820398498
False,153,18.199752784215093,80.17191301840882,133.11311560979783,0.0,1756.2912620327947,1.060762875932043
False,154,27.322536971610035,21.550807152666003,16.494250352897616,3.443219272712772,31129.66169176933,7.3386171008795
False,155,27.93072473298681,35.555485860303506,7.07579335816997,0.0,28345.31695572005,8.703292641391865
False,156,17.85648581973632,79.55277056376727,1.696120913630118,2.152595262119559,42035.43269916637,9.100964184664376
False,157,43.65774511144757,36.123312521442976,62.74277678226904,0.0,8412.334267133385,1.7436915733912008
False,158,29.738329209117875,25.7958617046352,46.30459503638764,0.0,8926.833871023011,3.755535271347058
False,159,13.086965027973514,38.51824420870047,110.34026250064623,0.0,3224.846351675702,1.5055205528718865
False,161,15.253183297726784,50.65035723186476,19.10796684924784,3.014214532877914,25327.04987949304,7.638098034519098
False,162,32.87084603742452,32.86582123558098,3.1928411998350814,0.0,29073.997895011133,8.892162329207851
False,163,36.58595579007404,62.11486175577088,19.82716003507116,0.0,17585.061122546536,4.137090007664107
False,164,16.793176816482895,80.39613281798178,21.2797605681776,1.3695876757298642,21277.61133530985,7.180831508666891
False,165,34.63376129244322,44.94241015828469,21.303498884055887,0.0,18744.16306329744,8.972945835881678
False,166,29.12780926936498,28.250304360678907,6.372518111881928,0.0,29081.179005991635,7.944577466793243
False,167,33.2206015999449,62.804287708649085,139.10471912766062,0.0,4981.3436895416025,0.8997612959556331
False,169,22.546118839971296,30.129678575852044,149.85658198256397,0.0,4051.394241353245,1.6212253617543486
False,170,17.462638356425103,29.22232711120872,4.613612671592906,2.6441733495140056,43101.209229716704,14.013451927211836
False,171,16.104855703744768,34.17393089204338,75.91123216380711,0.0,6113.848379267475,2.257751846134615
False,172,16.841897150345616,65.50724704123577,55.52175194403078,0.0,12105.480977565472,3.877350559443407
False,173,24.22898290585896,53.256451916194536,189.2702798045937,0.0,1547.3888673770311,0.8083727717836535
False,174,28.41151974816644,83.0109690303536,133.53399891166305,0.0,4151.403205626235,0.841147004044007
False,175,27.76690799330019,76.43679041873658,135.20055508919344,0.0,4090.963727225254,1.2972322912529433
False,176,33.27183249036024,27.36357123505811,20.766643018616147,0.0,20112.774523133285,8.399866984696683
False,177,25.13001891877907,22.42209398543908,25.10847771115287,0.0,16112.62380058928,5.882063176019591
False,178,39.53534077157317,23.501255385880693,102.18873353090694,0.0,7271.071672265866,1.877528889977836
False,179,22.35343166762044,38.94355234985765,74.38993153467328,9.099548415216294,15497.113742008396,2.0405281993002986
False,180,45.0,73.54972625790981,43.116490511747394,1.7479378074585743,11231.174590101098,2.694929483867612
False,181,31.25667347765006,91.14536309045256,166.30131923292535,0.0,3860.364232257465,1.4777799486994934
False,182,16.428424435837172,57.48717335528014,20.140603639780952,0.0,19989.77840561552,4.226518254379899
False,183,14.291075019388876,29.522502386310016,5.675924149543848,0.0,27499.853465300224,14.433248025969789
False,184,29.82472415243185,67.47883889919983,14.72678455772984,3.8392567540287095,32843.47132305531,6.988936387708795
False,185,22.76537214674149,68.42442031674932,79.23033135203471,4.80137152027861,8727.709356594174,2.0054082821512984
False,186,32.14000494092092,80.97411855179536,29.388097087144462,0.1990494381161961,15045.130319795404,4.175329383235769
False,187,29.73237624573545,49.62869348235341,47.69406053913426,1.6019565945751737,12378.2244064387,3.59191633912034
False,188,24.27171087343127,6.514918374920542,132.9524632161216,2.2839789126402623,4367.682628385216,1.0970659761024246
False,189,16.53206281931595,10.102041317951878,20.06841493069172,0.9553906256376082,22129.35368893815,5.800312520153745
False,190,9.851527753141356,31.900726840444737,85.49826886692898,0.0,2992.1929323545287,1.9884812226512567
False,191,20.53485047932979,36.16333294756584,3.853049667602615,0.0,28684.98816366037,10.348904363813835
False,192,33.56398794323472,72.90431006850271,7.370794268831,0.0,27861.952551509257,8.958953908905025
False,193,27.14093744130204,25.793960523752794,7.139945065487894,1.6092669989558224,36368.00999219305,8.854983508795637
False,194,12.54261221288012,76.71267490822325,22.913235576874744,0.0,16200.598864568252,6.5988150653272015
False,195,26.73180925851182,57.78914984572866,51.01486194826381,1.7577646372771611,9640.851495028375,2.5845239276962264
False,196,28.853173797288367,37.21305088919025,187.9125417699015,1.6959675136268615,3325.2547160506297,0.5019067139811778
False,197,16.16142563798867,63.492054547176615,5.26414066756307,0.0,28640.487475820468,10.93523397462463
False,198,26.53725105945528,61.06085367168753,3.92465571966688,0.0,31854.104809734403,10.950068506795269
False,199,25.58208718446,73.11883056721217,183.68907048023985,0.0,2636.916618395685,0.7037368112187844
False,200,13.570297021693769,57.59165094548548,157.8766741552393,0.0,6118.73982539516,1.272946344622373
False,201,28.577873603482832,63.182173639696174,70.32282535860173,0.0,6677.416282997723,3.110900057441868
False,202,30.607845263682343,18.8458728496017,1.517741811125796,6.242834383280863,91528.93963462891,14.94564629723276
False,203,35.830512431752766,68.14409638837604,191.42908432077783,0.0,2553.8865579304934,1.004890469288393
False,204,35.53802052034903,53.60326738799328,96.12222932901824,0.0,6277.27584821552,0.8266837028227929
False,205,11.223306320429089,70.14772680975129,33.39897864141836,0.0,12243.87081812685,2.5345128677845
False,206,15.621749600848773,37.417646361491904,8.248457109149872,0.0,23543.12887709613,10.680586710442268
False,207,30.1503526720866,75.75970347019161,23.76034421164184,0.0,15877.604886350236,4.820760278561913
False,208,30.137859509122087,64.21159219109678,29.28113264695161,2.139826567674304,13976.321227255385,4.001703223735559
False,209,30.15047686306048,54.68599115966045,101.29311568100977,0.0,5251.680121470176,1.228816568989879
False,210,45.0,27.0073341429379,193.2921875831788,0.0,1021.2495871189756,1.0281290906657847
False,211,30.70890510693167,37.539054833687,126.13454188520626,0.0,3785.9336866344497,0.888320858388957
False,212,36.35565640180599,63.981676443710015,15.940161744155764,0.0,19515.15877666524,8.854627716106068
False,213,34.54001763493203,57.2912394288529,10.073279055665102,9.0236921387177,100616.97758494786,10.696933123994793
False,214,31.51391251305798,39.8306501230623,13.117711307054906,0.0,23952.14901005144,9.37664474025681
False,215,21.847307553596544,10.6532903109038,9.361685233013816,5.557851761433119,56139.42877808271,15.386763486723575
False,216,32.589692204932675,25.716264507359345,20.9954093812802,10.912353654327184,81735.9328148214,9.58425375566518
False,217,17.27174785462428,70.26591506226706,10.84395270642042,0.0,22592.42423769448,10.260446417106808
False,218,22.63181393259991,28.53101407431133,82.66421732432005,3.5679862971249072,7470.434651529472,1.5070964810426877
False,219,20.146364521708964,79.94397400295583,40.02439457794257,2.740057376580942,12549.94728998925,5.129285386770753
False,220,25.818741393863224,94.54253794368312,27.90800220498528,0.0,14541.5925702429,5.56673013958277
False,221,45.0,46.362395692043975,6.780290574525232,0.0,28856.057816780365,8.941568432920906
False,222,6.327348074082519,71.540068412369,17.795174428235537,0.0,19175.501958239693,7.307309226928203
False,223,31.862601903745134,60.12901400419416,120.1391008452638,0.0,3281.277299143608,1.6038479910404917
False,224,8.872841288103483,66.64323624226331,97.67673928865916,0.0,4971.20565476838,1.0885488589617875
False,225,20.280681342105662,85.47584931604719,23.12876139730839,3.6815969743181136,25686.12746954316,4.805342904675492
False,226,35.889505969673664,45.0770776799479,13.03129725615324,4.5492579471939285,40523.16594272318,14.388307284435143
False,227,25.642800190954627,3.0442012006403787,26.20622687041748,0.0,16568.08200002396,3.751681363157433
False,229,17.846962907400318,78.7514713383779,22.133661272525234,0.0,17625.33486839208,7.007768946338635
False,230,31.79597748934676,13.936036886418396,41.705190963886295,1.399617763405251,13036.169806864697,4.643886753358805
False,231,17.696333682828634,87.10014681686228,7.533034776102189,0.0,25992.73014763819,14.552652699724714
False,232,27.164585895819748,93.13129961438698,50.28392973095586,2.1985988441075066,10816.5533761586,3.134453155891136
False,233,25.455718399038137,66.49435882785198,2.317606291991656,0.0,31006.20063289836,10.327039378988744
False,234,18.48399652394183,16.509537864118887,173.43126562455288,0.0,5037.264179112646,0.6567729747349629
False,235,45.0,58.90303302247785,101.38132809778648,0.0,2998.4015552058872,1.3857256227190362
False,236,31.33919022318011,28.622966607142114,65.6117770736012,0.0,9908.11629547576,3.153978828347184
False,237,4.748574133423929,84.38393475371542,104.98478531753123,0.0,5745.65236577016,1.0876882236205174
False,238,26.86454314769428,21.993106594210403,5.569233615754279,0.0,30947.251682911545,10.08135588836189
False,239,18.38213535231612,78.59777154168029,29.65272927210924,0.0,12263.455952567623,5.080408987362423
False,240,33.52433334796224,51.32458522687017,16.49612738448068,0.0,19942.04053176231,8.02957909455579
False,242,23.85263558533101,33.30837874219378,5.145170616122741,0.0,26968.41087866554,11.599499973143631
False,243,30.04987278980457,45.9065976340071,173.26801883458785,7.135659828056907,3206.739618055085,0.7287340149465261
False,244,33.657551941701215,44.001418605505535,80.34408001327432,0.0,6826.77507651103,1.887723397103349
False,245,12.997035929442236,7.449072886851921,194.2855155131872,4.823905039154458,5131.807369302387,0.918012374998904
False,246,21.65498764159052,74.26653648691554,66.4072584686391,1.5545340419620417,10376.665413267108,3.134790504639684
False,247,20.25054688839044,51.63870656411282,122.9446842316417,0.0,3314.989979247378,0.9446669836617344
False,248,18.46670767426288,67.0372910489844,92.6576759217544,0.0,3769.552877452285,1.7143675740972684
False,249,42.65454240281097,70.37296725193225,55.80837805641824,2.8343026665406383,9154.789215212431,3.89542487939728
False,250,29.04981710960956,70.38034998178367,38.700253040413465,0.0,11778.911926961338,4.42717182277832
False,251,12.391160456649548,60.73328590029724,19.57273979571596,0.0,18347.9736646976,6.280991222994536
False,252,34.17861947054776,64.5454130097223,103.86557494486608,0.0,2688.4800890459346,2.20647791953628
False,253,45.0,81.2141235328164,6.55076449219494,0.0,29344.737537510435,6.3801751948283165
False,254,35.32465260551147,59.83739890786007,101.3970433725168,0.0,3241.500477221148,2.3425137579551105
False,255,9.806300340459869,58.75540446000072,6.874967631044065,0.0,28742.93904473436,9.897916728491564
False,256,20.157659271337486,62.27622568399367,14.924558722577055,0.0,22765.698486626014,5.894336520510292
False,257,37.66911149186623,94.31461355037864,28.62764007223656,0.0,13922.878882479466,3.984090919272357
False,258,17.923305343812192,91.67480566235156,6.819405988512985,0.0,27934.80699072304,11.85104638618648
False,259,29.438194281462284,14.231164626552662,27.589275516868742,0.0,14841.14284647709,2.7935533717931214
False,260,32.74634053429337,82.159602452608,111.45563315827454,0.0,4026.324494366131,1.581017022455062
False,261,15.73069528421917,21.49249565954941,173.87835898704392,0.0,1015.7572502298768,0.8948173678549853
False,262,24.404746439382,52.1083879011688,189.68493370570604,0.0,1988.878202176577,0.6576953879418436
False,263,-7.412673400690728,23.447004297664105,106.766341370508,0.0,4086.831735760803,1.5008596874343796
False,264,14.756123586657102,37.03415533584491,19.570487939180985,0.0,17583.73566079202,5.145021735062064
False,265,22.4743184860684,11.82898527136134,9.495529226028118,0.0,25655.0110685051,5.209728656564858
False,266,12.522168180351503,69.2434660517387,20.374223887968224,0.0,16865.22583311435,5.189539828346058
False,267,41.32411303931635,67.89275475852804,196.5970049122084,0.0,3630.8928391878894,0.573518349427729
False,268,10.698586220393674,94.90944370623542,108.28914593536064,0.0,5524.23328788515,1.5296467341077171
False,269,20.59955513303016,64.99774806606925,23.69506274032067,0.0,16910.749086546228,2.896209791847417
False,270,26.30740577286092,12.515299181870784,29.82422284922648,0.0,13859.950007632888,5.340715909185192
False,271,39.412732890661154,72.2063325953533,14.249643684661493,4.399787684406311,37777.52755997938,8.546843721333177
False,272,10.641378488205609,32.676657957371795,143.9151079837602,4.206048106397661,5911.766202265599,0.5393177982600688
False,273,36.63163752154959,54.032514884181246,47.33924387742344,0.0,11674.807191582013,3.645955389404196
False,274,25.10233061019587,21.9020966836668,40.10183467468822,0.0,10085.15453239054,2.034964916058456
False,275,15.18491348952049,87.14302835855896,106.5648249347646,0.0,2231.890594704036,1.7299073192042744
False,276,29.62103474263271,38.12793542531785,12.196815629082437,0.0,24839.130373020773,3.940715479102941
False,278,18.997831228412053,81.82621049621932,32.36631562344307,0.0,13172.35025431115,3.7854080006357775
False,279,25.69802084990019,35.53266522985592,181.17126102074337,0.0,2883.1659295336544,1.2233345049466495
False,280,21.1468640313824,76.70968794368947,24.49031953144748,0.0,15815.01021374678,4.096232154714781
False,281,26.13517345251248,47.3259701658138,29.059534145059203,0.0,16668.923749578113,6.225945329970244
False,282,31.621306745210468,41.44033814663992,169.85309198736255,0.0,2872.018320329929,0.392447339486153
False,283,40.86016816145352,16.3607701876227,7.800819736808787,4.266876857439378,51593.03947710513,4.829422675583607
False,284,12.621845011731509,75.95168042754578,14.085400085513744,0.0,23646.788970863385,7.775045495939599
False,285,45.0,91.13349107705749,93.92133299208716,0.0,4815.392185813576,1.0299257066332212
False,286,5.479122004774983,50.04677666368266,18.457463869615868,0.0,18750.365156433385,2.9617947516432186
False,287,23.482149049644168,83.75093932594756,76.01702810499268,0.0,5442.866076625104,1.362140000747683
False,288,30.88317206484577,26.91690305556046,94.48901664346916,0.0,5524.119433436337,1.1589935525164723
False,289,27.809918677350325,55.26414684346608,15.841555875347796,0.0,21845.75236404499,7.710551132047969
False,290,18.773004801794063,32.54307800754448,116.799757019259,0.0,6219.000986025252,0.9716321662243566
