sample_id,temperature_C,humidity_percent,load_current_A,distance_from_line_m,vertical_distance_m,E_field_V_m,H_field_A_m
33,0.6158377174648377,0.7970178124503656,0.3038960929149516,0.5635676339434714,0.0,0.007865146592553818,0.00830687653693232
34,0.41660847833882786,0.8364816152051208,0.46370947923462114,0.07207765017349242,0.0,0.04509872695415156,0.13146150598869077
35,0.7753491643337365,0.2778469859664483,0.9999999999999999,0.02982213544739845,0.16605277623623813,0.07600937649996897,0.3776089887658493
36,0.3854838074471172,0.46602123441437665,0.7728487927089631,0.11518670533493096,0.0,0.03188910800855267,0.16035398260063902
37,0.6582627275464182,0.4517818842452217,0.7914776889644923,0.10740432385897873,0.0,0.03442813713085545,0.16831680527411882
38,0.24452048198182685,0.5142463098956233,0.6352981615413439,0.1591025205338545,0.0,0.027660924359712742,0.1047047071762309
39,0.36500357013756723,0.4936510283764074,0.30051470471919356,0.1990059993178553,0.0,0.022273109627490902,0.050364777983821156
40,0.6559727548438478,0.4622233621740947,0.14795686076623782,0.6381972386268109,0.12088345098781458,0.012035977494802143,0.01037071463672244
41,0.759307560909884,0.49651049166267963,0.6335814135833043,0.028381008356859343,0.0,0.058339528417449264,0.23138135646152125
42,0.6511088635318627,0.7467536510824615,0.8256682381917955,0.07061033594853272,0.3237441732996255,0.06698435088113379,0.24359558721499597
44,0.5609642580149398,0.9031004176743497,0.3721661852484529,0.0909841973644562,0.0,0.0331541334874191,0.1030863370130883
45,0.3363204422383871,0.3222009144569794,0.46510827996548165,0.3828012727387809,0.0,0.014227141935953478,0.032371266200077985
46,0.4810712692325928,0.7155802360653549,0.4103022460947565,0.7118614826542073,0.0,0.008928076045304928,0.014841008121896369
47,0.5305259947058225,0.48305936961578494,0.3673285481957099,0.14296406898889227,0.0,0.031239577911996524,0.06800317652730407
48,0.8201050027399177,0.4293699398353417,0.4142777560306574,0.08530983292627703,0.0,0.036937210088302745,0.11908303162806612
49,0.6839730540419809,0.5973504820688023,0.6755096486996437,0.13385342127309596,0.0,0.030236017306093297,0.12173201147851753
51,0.6802460317578232,0.6799905504211451,0.558989573372117,0.1242459193394076,0.0,0.03052193760661263,0.11312226838630972
52,0.5449416857288405,0.6359301698187694,0.3113110853128261,0.35124527875631123,0.007321292509734966,0.008538634800128363,0.029560572128875157
53,0.48926054966876,0.7410296777581209,0.6972232237028717,0.1453632830270768,0.0,0.025249453076757945,0.12671537558263515
54,0.7351167912108761,0.6743372178774647,0.6386340155814554,0.27479671130530164,0.24988227122225792,0.019758946445180624,0.06305213331432276
55,0.8151209593725324,0.8799751477014552,0.522465991421735,0.045060474661345155,0.0,0.05186603817363762,0.18113472408306922
56,0.796095140441793,0.6013371951815139,0.7534965634136089,0.09201969957169867,0.0,0.039865573914957764,0.1824576904579899
57,0.4582956107739351,0.635284273866651,0.560560711691573,0.11996792916334915,0.0,0.03533337465172702,0.11935710711151988
58,0.5594171741255269,0.4436472179468591,0.8123052803341074,0.5618361068904063,0.0,0.007667801345336221,0.03653322112599316
59,0.6816158267984009,0.3800545513496921,0.7546120509910204,0.07445083500462125,0.0,0.04163591919541645,0.19449984479675494
60,0.8045406184405507,0.2245084091760564,0.7057270473166577,0.11260928468378702,0.0,0.03487861828990239,0.145368899414109
61,0.5269895471860022,0.5422629649148252,0.35896558709096027,0.6955626739713219,0.0,0.007189298585585067,0.017964892715681652
62,0.5829903657165839,0.1744834819895496,0.8163012558656662,0.03437907517858259,0.0,0.0524831515123068,0.2767290197473209
63,0.407331324189792,0.7350253920404715,0.35432550726156387,0.28238800491741345,0.0,0.011999170681194722,0.043905503577888735
64,0.390184393067317,0.44628895994830076,0.5877711817660941,0.2358776772084667,0.00020728722746073288,0.02391838281685321,0.06910431327944885
65,0.7734375866448071,0.323290523243562,0.473823203572992,0.5013628870186375,0.0,0.009768336204670719,0.02549462644538724
66,0.8771747499869577,0.10363028880520703,0.46965757314441015,0.10542747553900132,0.0,0.037911345196731644,0.10614299269956472
67,0.6046738341812903,0.6646107906237186,0.5827535523415157,0.01805359428180773,0.0,0.059510849890725755,0.22017294444525423
68,0.8098805045699417,0.6705800278182713,0.5995480474482179,0.001029081463782167,0.0,0.061972564463865204,0.23433121110366698
69,0.6874107217490695,0.5708518194427992,0.48344271572432373,0.9352567074338634,0.21210384913510616,0.009038412926813911,0.02200371530236936
70,0.4953282130099731,0.40180790746361666,0.4649174254692193,0.22432594098118802,0.0,0.0247552496302822,0.056077087410540585
71,0.6873648512517981,0.586579096371679,0.48565549206694236,0.717881100844548,0.0,0.007676280937111213,0.01528178781770265
72,0.9118603567495294,0.05148657108013964,0.5371780693190996,0.512118127728423,0.0,0.009379853971798505,0.02810161523606684
73,0.6115775237133539,0.4783401390060036,0.8137906367407847,0.044445559863618284,0.0,0.05415316124057326,0.26578802109586586
74,0.9169368177696776,0.7766409982793216,0.7126935014944545,0.8615950076748349,0.0,0.0046466672387993424,0.02575736774166697
75,0.11858243353240927,0.14409096401474955,0.6698068260201495,0.3394787962616541,0.3885584997766636,0.015882037671506914,0.05543767940049025
76,0.7752265970830539,0.16705563842103652,0.5109626572918862,0.11772321518321546,0.0,0.03466426339925622,0.10445032486540842
77,0.6350209200096596,0.44180629222595785,0.6737222187301121,0.10693660961673919,0.0,0.03219459095552944,0.14821637316842412
78,0.5613642271421382,0.2677746804301758,0.6943143735669972,0.4214347202702482,0.0,0.008647289855471073,0.05007232473545921
79,0.6359202651472936,0.6838988257534534,0.4610039526148648,0.8491624797898989,0.0,0.0020148604766838905,0.022620229789705897
80,0.23919757267173822,0.2431013340660599,0.9298840474417424,0.5776718761878679,0.0,0.0012914935382377269,0.03299010851785052
81,0.576500921662916,0.3448629926756725,0.3058595584116053,0.8745885107529934,0.0,0.0017960621154662069,0.007724003071282556
82,0.6865476759926917,0.3862839572136024,0.5700779851424864,0.28522280060748745,0.0,0.015734132881565895,0.05756648073565327
83,0.9003855515502852,0.5262543528206706,0.5713592912398644,0.7001515009237489,0.0,0.009563637956593827,0.02925472560061148
84,0.5195302863065826,0.28160802770340326,0.46682131659322224,0.030518596191273027,0.0,0.054575848882775384,0.17358794162964666
85,0.4641575365899623,0.559739018500284,0.22358882034617156,0.9883747902237752,0.6555962722677298,0.007759863487518079,0.0027789341811684637
86,0.5226808935200077,0.26109272545369555,0.38170925079712104,0.32056476415105517,0.0,0.013660921979961072,0.03527611616253196
87,0.7930657201920875,0.41709921207233186,0.8549410802383896,0.13822674832597856,0.0,0.028796773943825855,0.14358452774882546
88,0.6811364920152516,0.2140835170083173,0.3272369342306243,0.02467463991109366,0.0,0.05800279933209352,0.13363578376474827
89,0.5173380711899157,0.7900247779490375,0.5748685065082871,0.13454838881921338,0.0,0.031316849768369424,0.12033037475432429
90,0.716341016318574,0.6475819901745564,0.7304502594976529,0.08219567995366926,0.0,0.03942540353517776,0.18452512538533322
91,0.636934671104397,0.3582671462932904,0.372414937503862,0.015240150645411829,0.0,0.0583558141744152,0.1588129052669999
92,0.803224116888203,0.9044773213933168,0.558163615039573,0.14750616500002414,0.0,0.026923581394769722,0.0948189538473653
93,0.4844656991219717,0.35388371426502735,0.3612230402366273,0.4008764328725592,0.0,0.012752677074798439,0.028668876587302078
94,0.5558970768762402,0.4405556497707861,0.5325979705031629,0.05830156475291669,0.0,0.05451845198584354,0.16615232711625136
95,0.5436011945346346,0.3065256372523671,0.28262530412454817,0.01109050830234996,0.0,0.0645839667478357,0.13922767990237067
96,0.3391836890948451,0.22083892321488968,0.42195636328094976,0.36070120578100723,0.0,0.012890606625631459,0.030915982334618196
97,0.6749107396393619,0.2076366836611656,0.8590006090306282,0.25131586796986255,0.28926269668092425,0.021890525517521714,0.09184279672757768
98,0.6682205628921051,0.9181299278913578,0.9627157004211245,0.2640209510798323,0.0,0.015926172656387346,0.09501985679830366
100,0.573655189024245,0.3432080569057019,0.4827224042883046,0.25820852108472647,0.30553525818159427,0.023297212455073105,0.05503592987531772
101,0.34836929306387865,0.302957695961137,0.7167461610795943,0.00024947625077862074,0.02100507727180268,0.06335332008643141,0.2832070854843386
102,0.5381564866459458,0.47330123364569665,0.9999999999999999,0.6525630072397519,0.0,0.008416602778216672,0.04205885805326375
103,0.5530251817882093,0.7962454022854396,0.6824094059425575,0.12519128092813767,0.0,0.02520671286799733,0.13789203031950012
104,0.4653435729564047,0.19289965109831161,0.3091439462596325,0.010376716460272804,0.0,0.0580857191994005,0.14683704492305882
105,0.5876406274598605,0.28165455681694856,0.9085411614941662,0.4253086030525446,0.9046907156508001,0.04261962556096895,0.05728929938125263
106,0.6955031980558295,0.4521500097567633,0.2763868719045118,0.003482440555351329,0.0,0.058136366250052494,0.14309567604865403
107,0.9782850041020861,0.7186799797440299,0.3251525015583417,0.17994362107018264,0.0,0.02132740453909591,0.05448872753999378
108,0.651721221466237,0.1317832544013714,0.22964701966627354,0.07191095631373051,0.0,0.043215195060703496,0.09275008493180163
109,0.6675518541181162,0.6453986635067952,0.5734482080797024,0.016087710747364942,0.0,0.0623144747234563,0.22866519676762814
110,0.6042091003625797,0.9057893851190066,0.10531625760623903,0.6458773356354104,0.0,0.008491514703101909,0.011483922080949437
111,0.25232372992303853,0.07124177436457048,0.6142847818218873,0.12934260217500484,0.22781017194695477,0.03774156210355987,0.1251909258285298
112,0.6133542244722608,0.8216190867819478,0.9999999999999999,0.30064458592275095,0.0,0.013162606590338624,0.08437272103465127
113,0.6299044364271237,0.9389416524296744,0.7273501596070899,0.0016351925098775904,0.0,0.05760027418379807,0.2802957863272102
114,1.0,0.465114285136141,0.3929896448254634,0.49533030921310056,0.38390498926925704,0.010206055686027879,0.026260121641176255
115,0.5817116696145802,0.837465778075209,0.2734145748876965,0.06273543083737193,0.0,0.042925533798860244,0.10150913682855708
116,0.6759461886857303,0.779453660985555,0.36269458318324477,0.36047922593756615,0.0,0.01663426858792014,0.03513651996841111
117,0.6117901191282434,0.547636315502043,0.8219922834391531,0.08371614787196677,0.0,0.0435964072749749,0.2076821970255822
118,0.3954366697925824,0.7260677602456694,0.8869115774868382,0.9202317702439675,0.0,0.0038922248977213904,0.022248975421497785
119,0.8364561221802354,0.1505579567890576,0.5637691514690092,0.145527688085617,0.963683293582591,0.13637576312546146,0.11141589593443751
120,0.7618768732188391,0.32573012051869443,0.5427700443380081,0.26114665142716303,0.0,0.019803702285863763,0.054126888126966435
121,0.7693366938727798,0.6634163023050533,0.8247699903077478,0.519262308767529,0.0,0.007069559071083365,0.045437525129011336
122,0.4449076404569744,0.12791271110179153,0.5505450119770603,0.8141382029950683,0.446406938611619,0.01042065982914178,0.027211932794447065
123,0.8860570067666056,0.31860068509574835,0.49055879970642546,0.10415388208518708,0.0,0.03297041015016919,0.11129641422621296
124,0.3509487606584386,0.31857561407283863,0.27859526129864987,0.3905135732630876,0.0,0.011743162523506216,0.021574225012638882
125,0.7303814488918807,0.6739496243854902,0.732747029656818,0.10223680719525831,0.0,0.03409132674600025,0.15746224909519282
126,1.0,0.7039833706299261,0.6102436283351711,0.7421693906040456,0.0,0.0072808678807838164,0.021228915009831588
127,0.42942495944286685,0.7158019345333432,0.5884583176077071,0.12310112853209476,0.0,0.033820329676612894,0.1109838594062996
129,0.6374257385452666,0.3853300211442835,0.558274169173895,0.017937347106278746,0.0,0.056297045971222565,0.2215729186543145
130,0.5223529937163619,0.4553495817299681,0.5693826042574256,0.8968018312796193,0.3070416481849989,0.005888545669465294,0.019705877864205443
131,0.32255632069717327,0.9403644797805506,0.43650694755602715,0.018932657018794333,0.0,0.059640510448723684,0.18460252513227488
132,0.6314942742133587,0.5667973590751699,0.6325558012928795,0.2851250293704989,0.01781798997802483,0.015853277497832382,0.06697747590095215
133,0.4157322046301596,0.6040896603777381,0.19995360273836305,0.7978329842105045,0.0,0.005349639714035256,0.009859605988771286
134,0.7087712817669967,0.43396447398138377,0.6181568822665662,0.894262270637078,0.0,0.008009890168011308,0.01384508868747357
135,0.44299268768165356,0.8191056158527135,0.5480219727524229,0.13583602406533288,0.0,0.029570538772279616,0.10279125875231476
136,0.9141303875988648,0.6714407490757772,0.4485315307767974,0.18119892173408214,0.01643008048275604,0.029405977770785432,0.0720041032055344
137,0.46897322503309713,0.4857539226446059,0.7554034912715835,0.5626920367495682,0.7954476273831176,0.019205187326810785,0.03445449340651065
138,0.5569656410285162,0.6635830159407388,0.46229011398926056,0.9737215585524319,0.0,0.004535717241496473,0.022795033397812057
139,0.7736267384111922,0.6008391276258783,0.3651073572966229,0.4572323581268093,0.0,0.006257632025884779,0.027034608650365853
140,0.3835719289237063,0.7952702927073265,0.3604224579143571,0.24004261671206492,0.0,0.01467599898832801,0.04859588699180641
141,0.6618107891873893,0.7202904106502388,0.920256158010741,0.10235092257680267,0.0,0.038413167651888735,0.20335353287224026
142,0.8678073067517977,0.2860106605353316,0.48119248786548097,0.5607165110622203,0.0,0.005879116375166895,0.0276821989789745
143,0.31171546870309313,0.6904057020255685,0.7057732797521236,0.6154397968208827,0.5110420982994395,0.01610086731578645,0.03160415754854345
144,0.6536398501199575,0.36422011773019075,0.822761080498956,0.71680468251339,0.0,0.0034907052481631504,0.03905113917036055
145,0.667996861665781,0.4606678276154744,0.5468024212430169,0.04048282788163152,0.18896597455124584,0.07001539575293066,0.2196287607890644
146,0.767579661714673,0.7560666478387773,0.37497272345107324,0.36519454807602997,0.0,0.009013413172327303,0.031046414842626456
147,0.3824106841236945,0.5517695213795465,0.81399819437603,0.13862137156503113,0.0,0.02977832248579134,0.14536052678747752
148,0.366478296632639,0.41101751343496556,0.6773091373273461,0.44902862484124045,0.0,0.010365303304706381,0.04061419085303516
149,0.7179959848482708,0.2778934542494423,0.3021654624333638,0.04919541554697528,0.0,0.05408497056191417,0.11542045808347388
150,0.6750756608525962,0.576198627880491,0.6497331701303555,0.7169006497864092,0.0,0.008412427911929513,0.029926832167131136
151,0.6662053209384531,0.3415824495038449,0.36714064272456626,0.24170972013540892,0.0,0.018338691071076735,0.04608990770788159
152,0.6845129845101103,0.5070501075389731,0.43452249927120945,0.08500892444969071,0.0,0.03998469328275389,0.11811186066355966
153,0.488668570463881,0.8097237316014506,0.5091485194705662,0.6647423438926334,0.0,0.0033699001700628617,0.024114938691012746
154,0.6627254081613588,0.21654200096817847,0.5397754590863649,0.08017130738026046,0.28703550077472567,0.06068088485272547,0.1690271346130567
155,0.6743292383405072,0.358254093056397,0.5779858033835683,0.032959759269013685,0.0,0.0552482928081494,0.20052804594528892
156,0.4821192582039525,0.8034586844426008,0.42538576095042313,0.005993275843934748,0.17944580640691932,0.08195935804165204,0.2097075290180756
157,0.9743906425400017,0.3639998802874642,0.5312777443301089,0.3119995709500594,0.0,0.016356642009068265,0.03987903477558152
158,0.7088171657605048,0.2594973285516738,0.891298486534953,0.22960051038296914,0.0,0.017360492724405423,0.08631857887397107
159,0.3911198780483135,0.3882339799690612,0.6512092487835399,0.5505897124377233,0.0,0.0062352280850019644,0.03438131463877205
161,0.4324499253289149,0.5109977472681799,0.6618994895610865,0.09327298658160679,0.25127257643554685,0.04935929009436098,0.17594007622900534
162,0.7685835662331311,0.33103761712416185,0.5233313488216071,0.013495829801637247,0.0,0.05667003711393672,0.20488773959598922
163,0.8394654639040969,0.6270060438349243,0.32894999498818317,0.09687805944150153,0.0,0.03425373725615075,0.09512603644194652
164,0.4618320083030648,0.8119925917123046,0.7160437314561897,0.10415945595831608,0.11417230597930836,0.04145834760857394,0.16538495755174074
165,0.8022188521408227,0.45323954101352815,0.9999999999999999,0.1042784481289864,0.0,0.036515284793942636,0.2067524715453019
166,0.6971688391222981,0.2843336144072593,0.4800001143253787,0.02943447767095963,0.0,0.05668404832665718,0.18301456473166874
167,0.7752566767582616,0.6339822834304105,0.43075666775249843,0.6947762313866725,0.0,0.009662366018198048,0.020398526734745088
169,0.5715944312099754,0.3033508341099573,0.8247640431813177,0.748671693323161,0.0,0.007847922602238596,0.03705213771511361
170,0.47460490265295274,0.2941694257393539,0.7366757160828001,0.020617677969710882,0.22042500386998984,0.08403881646007295,0.32310286454271264
171,0.44869928546948656,0.3442742618175523,0.6939994862683458,0.37800859611674165,0.0,0.011872019114739384,0.051745127916690815
172,0.4627615608464021,0.6613332873232268,0.9226198622147225,0.27580300905527827,0.0,0.023562416200310694,0.08913045061587443
173,0.6037023920655933,0.5373685864431587,0.6355290450095156,0.9462392664414059,0.0,0.002962306429027016,0.018288998344103427
174,0.6835024970961519,0.838451885628213,0.4541711091459355,0.666852089922833,0.0,0.008043052140855513,0.01904552848901081
175,0.6712037206163061,0.7719283598649412,0.8236330125384239,0.6752059739188649,0.0,0.00792512743660162,0.02957338054306774
176,0.7762341291012032,0.27536084116633386,0.8764779675166793,0.10158737075461376,0.0,0.0391856106456795,0.19352404798113498
177,0.6208935779841547,0.22535847455238536,0.7018057858796545,0.12335152358692228,0.0,0.03138083463822568,0.13540538740976166
178,0.895737826867751,0.23627841230676108,0.7659605296105891,0.5097288471865997,0.0,0.01412990118442212,0.04296841193343444
179,0.5679180842532426,0.3925376350348976,0.5846662299358112,0.3703828291907762,0.7585614592961041,0.03017990035580359,0.04673093763112093
180,1.0,0.7427144156706659,0.4052697996486394,0.213619617734312,0.14571253357665573,0.02185653909983339,0.061836533231606455
181,0.737786195005103,0.920763092060814,0.9999999999999999,0.831103614423067,0.0,0.007475200038738235,0.03374097612137691
182,0.4548727681617115,0.580178878538495,0.3782614503702929,0.09844924650878897,0.0,0.03894563040153457,0.09719031559604747
183,0.4140935199804858,0.2972068725180909,0.9824055981104812,0.025942687095779612,0.0,0.05359869167486755,0.33279305044552904
184,0.7104655255503879,0.6812836491108066,0.45150014523059046,0.07131159750737384,0.3200501907411651,0.06402473392726667,0.16095542759319875
185,0.5757776428751011,0.6908519029578302,0.65345225056934,0.39464612083004935,0.4002545204281682,0.016971976805754813,0.045920261860021065
186,0.7546395895365717,0.8178411776917315,0.4650639982212509,0.14480381202233747,0.016593266540238773,0.029298026243017326,0.09600871891373067
187,0.708703587059092,0.5006596231043611,0.8336360020618795,0.23656543228775265,0.1335431690300069,0.02409457149082601,0.08254175037273388
188,0.60451761412545,0.06439518635128519,0.5305929929089709,0.6639370476304669,0.1903982810923639,0.008465039352522808,0.024952925967551002
189,0.45685012166716,0.10069296279062567,0.512278524510593,0.09808738885905262,0.07964378825322789,0.043120199560468045,0.13351833068064714
190,0.3293898218442062,0.32127191320103043,0.6729777637765754,0.42606517744498873,0.0,0.005781293233263384,0.045529533232888185
191,0.5332207282457034,0.36440484340232954,0.6175677644758619,0.016805232165199323,0.0,0.05591103225924425,0.23851382895114084
192,0.7818082666889002,0.7361835069381002,0.5604585318976908,0.0344384993316727,0.0,0.05430519061862932,0.20642949480982595
193,0.6592606062627859,0.25947809067225447,0.48331403397541983,0.03328133013971514,0.13415258290001353,0.07090153351564189,0.20402953800119664
194,0.3807339774678974,0.7747200103551823,0.7033852229337554,0.11234751521311702,0.0,0.031552484587495745,0.15195022685475673
195,0.6514547044408646,0.5832345516543359,0.44097954183405585,0.25321148966029033,0.14653172306027634,0.018753627135398843,0.05928803321655172
196,0.6919289714670642,0.37502684542862436,0.39052747016472733,0.9394333836324464,0.14138015793226566,0.006431136901338445,0.011214818565406749
197,0.4497786033247586,0.6409417345960758,0.6602794118935145,0.023878555393332487,0.0,0.055824206055718806,0.2520481208273465
198,0.6477426595014821,0.6163406302405453,0.6824642683626168,0.01716416915179712,0.0,0.06209436065852284,0.25239054748385925
199,0.6295187488893841,0.7383542206904512,0.2997588789002297,0.9182625466153054,0.0,0.00508810634018573,0.015873678351866035
200,0.4003415407180503,0.5812360779354552,0.7604651603615985,0.7888737102436452,0.0,0.011881562915467679,0.02901278615361918
201,0.6866764213500175,0.6378060773907949,0.7691627665490515,0.34999579774681056,0.0,0.01297160799493226,0.0714384142399381
202,0.7254069712054033,0.18917101252562438,0.48555900526055773,0.005099121569552212,0.5204185245068408,0.17852715316937623,0.344620779477577
203,0.8250520919216001,0.6880153301822977,0.6493015621003098,0.957060625325951,0.0,0.004926104688556954,0.022825231595552355
204,0.8194715349221954,0.5408779812035225,0.39265446297194484,0.4793195078272038,0.0,0.012190885796791158,0.018711670985292545
205,0.35556247205039954,0.7082898873293915,0.26395947539197323,0.16490900840154438,0.0,0.023832431452786452,0.05813362404225175
206,0.43948193265096713,0.3770971287258651,0.7250956356744653,0.038837927118449585,0.0,0.0458786452875959,0.24617007828033025
207,0.7166783076606487,0.7650769775514284,0.48054958619257104,0.11659378507325942,0.0,0.03092228442090182,0.11090725032370861
208,0.7164399461699267,0.648222671701798,0.49460122606927104,0.14426763536227688,0.1783813756187384,0.027212650930784184,0.09200089280927902
209,0.7166806771443216,0.5518339662739209,0.5044287904960564,0.505239416992951,0.0,0.01018982496767357,0.027994135120430308
210,1.0,0.2717561098720524,0.7750234611649693,0.9663997335639887,0.0,0.0019357453027188758,0.023361650494961726
211,0.727335127826546,0.3783256502043777,0.4003936777511363,0.6297611076528895,0.0,0.007329977076656757,0.020134446227187595
212,0.8350715001292017,0.6458961748041264,0.7770274882041996,0.0773938480762414,0.0,0.03801959032213928,0.20402132521095157
213,0.8004302836243014,0.5781962406497785,0.449806723643703,0.04798514403206826,0.7522378874910108,0.19625901015909714,0.2465474038120275
214,0.7426941498701669,0.40151409811213146,0.7589244871660449,0.06324585603493464,0.0,0.04667669284672011,0.21607108466184227
215,0.5582615626300349,0.10627100207903423,0.8380970817200735,0.044418164216523774,0.4633166340050641,0.10947795367495397,0.35480312177123063
216,0.7632193324658044,0.25869189162692885,0.8526573407940022,0.10273409936878003,0.9096815066712125,0.15941981697893984,0.2208633396645924
217,0.4709628350113829,0.7094858236927959,0.7139667878442573,0.05184827109853707,0.0,0.04402370599294401,0.23647194730738894
218,0.5732294383002164,0.2871740909093472,0.4262021971998907,0.4118590329747709,0.29743639670840066,0.014518882376696178,0.034417691910951884
219,0.5258086667648688,0.8074172370775344,0.8117672430705553,0.19811998376824555,0.22841813981214898,0.024429623526218754,0.11802895932261476
220,0.6340339585523986,0.9551388007572401,0.7309553318339091,0.1373845956074422,0.0,0.02831556342620244,0.1281265304756142
221,1.0,0.4676082477096906,0.5589806889510381,0.03147850348636684,0.0,0.056244809763364205,0.2060281845194409
222,0.26215074681903505,0.7223788675571787,0.6783212051615243,0.08669240097407069,0.0,0.037356878946721433,0.16830445253071338
223,0.7493469185244472,0.6069114279340861,0.737633573721088,0.5997079839550441,0.0,0.006345331662447991,0.03665101451931059
224,0.3107171153872031,0.6728282605123971,0.34627848285555474,0.487111741925643,0.0,0.009642585490900702,0.024756324692091262
225,0.5283713450577667,0.8633937889252983,0.4729221728486318,0.11342787345505784,0.306907271212369,0.05005989373507959,0.11055136988667105
226,0.8261776505716979,0.4546022296284995,0.9999999999999999,0.06281269154483658,0.37923769286915743,0.07900874339829894,0.3317556798235304
227,0.6306771138907357,0.029275309481455687,0.3857515332914122,0.1288541698564454,0.0,0.03226948846002096,0.08622961881235938
229,0.48193756717927994,0.7953504092019364,0.7215246231370086,0.10843977217233108,0.0,0.03433231618657308,0.16139014100451624
230,0.748075767673411,0.13948882126098425,0.7899437615557174,0.20654524912589517,0.11667569033316695,0.02537830223789986,0.10682446502490377
231,0.4790636587369431,0.8798299101544587,0.9999999999999999,0.03525175627162737,0.0,0.05065811250027035,0.33554927778964616
232,0.659711803520688,0.940858606241205,0.614971704797518,0.2495475729950859,0.18328078180276106,0.021047563156871483,0.07198209223798528
233,0.6271077139769731,0.6713217832628041,0.5901185728990989,0.009108572421429033,0.0,0.06043999745198318,0.2380091178107937
234,0.49409175766812297,0.16552984763184445,0.4312503468979917,0.8668436307853404,0.0,0.009771473630786101,0.014789608472264562
235,1.0,0.5945058359596955,0.5132392033905145,0.5056815960846,0.0,0.005793407004476184,0.03161607897595723
